object,verts,edges,polygons,boundary_edges,nonmanifold_edges,wire_edges,loose_verts,degenerate_faces,min_face_area,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,extent_x,extent_y,extent_z,problem_score
LUAR,60,116,57,4,4,0,0,0,3.664639007183723e-05,-0.07136686891317368,3.5071890354156494,-0.23145277798175812,-0.012854155153036118,4.047729015350342,0.04988407716155052,0.05851271376013756,0.5405399799346924,0.28133684396743774,8
PVPL,208,412,206,0,0,0,0,0,6.160888005979359e-06,-0.12730766832828522,-2.7546730041503906,-0.6551051139831543,0.04931662976741791,3.6908416748046875,0.5339181423187256,0.17662429809570312,6.445514678955078,1.1890232563018799,0
RIPR,140,276,138,0,0,0,0,0,0.021134760230779648,-0.08642437309026718,-3.4089608192443848,0.37809622287750244,0.07998260110616684,-2.718970537185669,0.7206623554229736,0.16640697419643402,0.6899902820587158,0.3425661325454712,0
URBR,56,108,54,0,0,0,0,0,0.08901666104793549,-0.12133671343326569,-3.40766978263855,0.37875881791114807,-0.06263528019189835,-2.732085943222046,0.6849262118339539,0.05870143324136734,0.6755838394165039,0.3061673939228058,0
AIBR,132,260,130,0,0,0,0,0,0.12750570476055145,-0.09099353849887848,-2.7789628505706787,0.2651752233505249,0.049807555973529816,-2.6411733627319336,0.5357884764671326,0.1408011019229889,0.13778948783874512,0.27061325311660767,0
ADAR,84,164,82,0,0,0,0,0,0.16727066040039062,-0.13558179140090942,-2.810307025909424,0.0674428790807724,-0.023804791271686554,-2.329289674758911,0.6365644931793213,0.11177700012922287,0.4810173511505127,0.5691215991973877,0
MI,80,156,78,0,0,0,0,0,4.970564077666495e-06,-0.0703008696436882,-2.9623732566833496,0.4597519040107727,0.02752917818725109,-2.887035608291626,0.582170844078064,0.09783004969358444,0.07533764839172363,0.12241894006729126,0
I6,104,204,102,0,0,0,0,0,1.8247123989567626e-06,-0.06291836500167847,-2.8586652278900146,0.3902233839035034,0.03109588474035263,-2.427924394607544,0.5262424945831299,0.0940142497420311,0.4307408332824707,0.13601911067962646,0
I5,376,760,380,0,0,0,0,0,2.7880851121153682e-06,-0.0714477151632309,-2.8963332176208496,0.279512494802475,0.02874881960451603,-2.4093165397644043,0.5612221956253052,0.10019653290510178,0.4870166778564453,0.2817097008228302,0
I4,172,340,170,0,0,0,0,0,4.2465048863959964e-06,-0.051733262836933136,-2.894298791885376,0.3873329758644104,0.010778360068798065,-2.5264198780059814,0.515734076499939,0.0625116229057312,0.36787891387939453,0.12840110063552856,0
I3,60,116,58,0,0,0,0,0,5.900381438550539e-06,-0.03180111199617386,-3.419626235961914,0.5468281507492065,-0.00916071143001318,-2.8983771800994873,0.636570155620575,0.022640399634838104,0.5212490558624268,0.08974200487136841,0
I2R,128,252,126,0,0,0,0,0,1.0871310678339796e-06,-0.06956598907709122,-3.4075193405151367,0.5034443736076355,0.00830763578414917,-2.8594040870666504,0.6247622966766357,0.07787362486124039,0.5481152534484863,0.12131792306900024,0
I1R,112,220,110,0,0,0,0,0,1.2507269957495737e-06,-0.08380229026079178,-3.4092185497283936,0.5060747861862183,-0.02355276234447956,-2.8746583461761475,0.6291106939315796,0.06024952977895737,0.5345602035522461,0.12303590774536133,0
PVNL,392,780,390,0,0,0,0,0,6.9473467192437965e-06,-0.12627308070659637,-2.8060600757598877,-2.6463327407836914,0.04931661859154701,4.129889011383057,3.2165064811706543,0.1755896955728531,6.935949325561523,5.862839221954346,0
PVCL,236,468,234,0,0,0,0,0,1.5239202184602618e-05,-0.12494298070669174,-2.754673480987549,-0.656489908695221,0.04931662604212761,4.049065589904785,0.533918559551239,0.17425960302352905,6.803739070892334,1.19040846824646,0
PVQL,256,508,254,0,0,0,0,0,1.5243887901306152e-05,-0.018724514171481133,-2.754678726196289,-0.6662779450416565,0.13387426733970642,4.05113410949707,0.5541486740112305,0.1525987833738327,6.805812835693359,1.2204265594482422,0
DVC,256,508,255,0,4,0,0,0,6.963076430110959e-06,-0.12883615493774414,-2.755131721496582,-0.6513321399688721,0.04931662604212761,3.995535135269165,0.5354965329170227,0.17815278470516205,6.750666618347168,1.18682861328125,4
DVA,256,508,255,0,4,0,0,0,7.0748883445048705e-06,-2.638826608657837,-2.8401565551757812,-2.7164804935455322,2.6198935508728027,4.009702205657959,3.2177679538726807,5.258720397949219,6.84985876083374,5.934248447418213,4
PVT,240,476,238,0,0,0,0,0,4.9398654482502025e-06,-0.12512272596359253,-2.754887580871582,-0.664519727230072,0.04931662231683731,3.613879442214966,0.5334690809249878,0.17443934082984924,6.368766784667969,1.197988748550415,0
PVPR,200,396,198,0,0,0,0,0,6.161513738334179e-06,-0.09148447960615158,-2.7546732425689697,-0.6627419590950012,0.13387426733970642,3.5887291431427,0.5339183211326599,0.2253587543964386,6.34340238571167,1.1966602802276611,0
PVWL,68,132,66,0,0,0,0,0,1.5148510101425927e-05,-0.2772616446018219,3.5253303050994873,-0.35536837577819824,0.2813754975795746,4.078799724578857,0.20326876640319824,0.5586371421813965,0.5534694194793701,0.5586371421813965,0
LUAL,60,116,57,4,4,0,0,0,3.664496398414485e-05,-0.016235405579209328,3.5071890354156494,-0.23145276308059692,0.046165935695171356,4.047729015350342,0.04988410323858261,0.062401339411735535,0.5405399799346924,0.28133687376976013,8
PVQR,252,500,250,0,0,0,0,0,1.523829996585846e-05,-0.12040054798126221,-2.7546796798706055,-0.6706568002700806,-0.012374505400657654,4.0511474609375,0.5541488528251648,0.10802604258060455,6.8058271408081055,1.2248055934906006,0
BDUL,88,172,86,0,0,0,0,0,1.3516435501514934e-05,-0.015306144952774048,-2.867992401123047,-0.18145933747291565,0.16541661322116852,-1.8347092866897583,0.5801794528961182,0.18072275817394257,1.0332831144332886,0.7616387605667114,0
I1L,112,220,110,0,0,0,0,0,1.2507263136285474e-06,-0.017355112358927727,-3.4091649055480957,0.505998969078064,0.04199271276593208,-2.874765157699585,0.62924724817276,0.05934782326221466,0.5343997478485107,0.12324827909469604,0
I2L,128,252,126,0,0,0,0,0,1.087127657228848e-06,-0.05106151103973389,-3.4075191020965576,0.5034443140029907,0.026812128722667694,-2.859403610229492,0.6247621774673462,0.07787363976240158,0.5481154918670654,0.12131786346435547,0
RIVR,104,204,102,0,0,0,0,0,0.10357142984867096,-0.0960211232304573,-2.7650411128997803,0.3574870824813843,0.0498863160610199,-2.6343812942504883,0.5337944626808167,0.1459074318408966,0.130659818649292,0.17630738019943237,0
AVJR,232,460,230,0,0,0,0,0,0.13824966549873352,-0.11693930625915527,-2.824512243270874,-0.9666897654533386,0.049316637217998505,3.969007968902588,0.5335553288459778,0.16625595092773438,6.793519973754883,1.5002450942993164,0
RICR,104,204,103,0,4,0,0,0,0.13177768886089325,-0.10647452622652054,-2.79101300239563,0.25382688641548157,0.04864214360713959,-2.570681571960449,0.5356984734535217,0.15511667728424072,0.22033143043518066,0.28187158703804016,4
SIBVR,268,532,267,0,4,0,0,0,5.491243791766465e-05,-0.09193520247936249,-2.8194198608398438,-0.9243618845939636,0.23557671904563904,3.9766154289245605,0.5355732440948486,0.32751190662384033,6.796035289764404,1.459935188293457,4
SIADR,208,412,207,0,4,0,0,0,0.00014295779692474753,-0.09298472851514816,-2.795137643814087,-0.5299010276794434,0.23856033384799957,3.9777820110321045,0.6279062032699585,0.33154505491256714,6.772919654846191,1.1578072309494019,4
AIAR,60,116,58,0,0,0,0,0,0.00017835083417594433,-0.09203486144542694,-2.7868053913116455,0.31807053089141846,-0.023804787546396255,-2.616706609725952,0.5565730333328247,0.06823007762432098,0.17009878158569336,0.23850250244140625,0
SAADL,152,300,151,0,4,0,0,0,7.863179052947089e-05,-0.10217549651861191,-3.289494276046753,0.22637218236923218,0.04931662231683731,-2.429410696029663,0.6536279916763306,0.15149211883544922,0.8600835800170898,0.4272558093070984,4
RIBR,132,260,130,0,0,0,0,0,0.26059767603874207,-0.10296076536178589,-2.809847593307495,0.32528403401374817,-0.023804768919944763,-2.5854339599609375,0.5341553092002869,0.07915599644184113,0.22441363334655762,0.2088712751865387,0
AVKR,260,516,259,0,4,0,0,0,0.09756875038146973,-0.1269841194152832,-2.9360649585723877,-1.961928129196167,0.05013041943311691,3.961076498031616,1.8615790605545044,0.1771145462989807,6.897141456604004,3.823507308959961,4
AVKL,260,516,259,0,4,0,0,0,0.09756851196289062,-0.09148449450731277,-2.9357717037200928,-1.940585970878601,0.13387425243854523,3.8735010623931885,1.7962146997451782,0.2253587543964386,6.809272766113281,3.7368006706237793,4
AVFL,264,524,262,0,0,0,0,0,0.09370134025812149,-0.12883614003658295,-2.933377742767334,-1.9555339813232422,0.04931662231683731,3.961076498031616,1.8613479137420654,0.17815276980400085,6.894454002380371,3.8168818950653076,0
AVFR,268,532,266,0,0,0,0,0,0.09370116889476776,-0.13024525344371796,-2.9322845935821533,-1.9518829584121704,0.04755793511867523,3.961076259613037,1.8613476753234863,0.1778031885623932,6.8933610916137695,3.813230514526367,0
AVAR,232,460,231,0,4,0,0,0,0.09756845235824585,-0.13024526834487915,-2.9359610080718994,-1.9615793228149414,0.05097430944442749,3.961076021194458,1.8615792989730835,0.18121957778930664,6.897037029266357,3.8231587409973145,4
AVBR,268,532,268,0,8,0,0,0,0.07006464153528214,-0.13142843544483185,-2.9313857555389404,-1.9462993144989014,0.04786498099565506,3.9610748291015625,1.861579179763794,0.1792934238910675,6.892460823059082,3.8078784942626953,8
AVDL,232,460,231,0,4,0,0,0,0.09756803512573242,-0.1286012828350067,-2.936913013458252,-1.9647612571716309,0.04957520589232445,3.9610776901245117,1.8615789413452148,0.17817649245262146,6.897990703582764,3.8263401985168457,4
AVBL,268,532,268,0,8,0,0,0,0.07006451487541199,-0.13106726109981537,-2.9370832443237305,-1.9653253555297852,0.04994548112154007,3.9610748291015625,1.8615795373916626,0.18101274967193604,6.898158073425293,3.826904773712158,8
AVAL,232,460,231,0,4,0,0,0,0.09756851196289062,-0.12078181654214859,-2.9371325969696045,-1.965491533279419,0.062122542411088943,3.9610750675201416,1.861579179763794,0.18290436267852783,6.898207664489746,3.827070713043213,4
AVDR,232,460,231,0,4,0,0,0,0.09756875038146973,-0.12385140359401703,-2.9351673126220703,-1.958930253982544,0.049283139407634735,3.961075782775879,1.8615790605545044,0.17313453555107117,6.896243095397949,3.820509433746338,4
SAADR,152,300,151,0,4,0,0,0,7.863263454055414e-05,-0.09081344306468964,-3.289494037628174,0.2263721525669098,0.060678645968437195,-2.429410457611084,0.6536279320716858,0.15149208903312683,0.8600835800170898,0.427255779504776,4
RIR,108,212,106,0,0,0,0,0,0.00011502558481879532,-0.1305602788925171,-2.7643728256225586,0.3587527275085449,0.049316659569740295,-2.637578010559082,0.5326917767524719,0.17987693846225739,0.12679481506347656,0.173939049243927,0
SIBDR,212,420,211,0,4,0,0,0,0.00022392041864804924,-0.09230808168649673,-2.8282370567321777,-0.9752224683761597,0.2402752935886383,3.916936159133911,1.1220144033432007,0.33258336782455444,6.745173454284668,2.0972368717193604,4
AVER,140,276,138,0,0,0,0,0,0.00023912584583740681,-0.09016229212284088,-2.846369504928589,-1.4210220575332642,0.03541161119937897,0.2943854331970215,1.4938757419586182,0.12557390332221985,3.1407549381256104,2.914897918701172,0
RIAR,108,212,106,0,0,0,0,0,0.12085393071174622,-0.09155594557523727,-2.820761203765869,0.3689417839050293,0.049245163798332214,-2.655724287033081,0.5341292023658752,0.1408011019229889,0.16503691673278809,0.16518741846084595,0
SAAVR,152,300,150,0,0,0,0,0,0.09672311693429947,-0.15310263633728027,-3.296659231185913,0.21066638827323914,0.07505820691585541,-2.376502513885498,0.6488885879516602,0.22816084325313568,0.920156717300415,0.438222199678421,0
AINR,72,140,71,0,4,0,0,0,0.08166646957397461,-0.09369026869535446,-2.7844173908233643,0.310922771692276,0.04641865938901901,-2.5905954837799072,0.5357071757316589,0.14010892808437347,0.19382190704345703,0.22478440403938293,4
