file,time_ns,speciesID,speciesName,number,nEvent,sumG,sumG2,meanG_molecules_per_100eV,run_name,region_id,region_key,region_label,species_label,case,source_geometry,condition_label,dose_rate_Gy_s,pulse_s,nominal_total_dose_Gy,scaled_region_energy_eV,scaled_region_energy_J,scaled_energy_fraction_equivalent_Gy,scaled_region_dose_Gy_mass_normalized,relative_fraction_of_scored_edep,scaled_species_molecules
Species0.root,999.9990000000004,1,°OH^0,9712,100,148.28108241857353,229.16076597871617,1.4828108241857354,caseB_focused_0p5Gy_s_10s_full,2,nervous,Nervous system,•OH,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,7808262136.701204,1.2510215147569583e-09,0.157129208425224,77.47222657647748,0.0314258416850448,115781756.14380184
Species0.root,999.9990000000004,6,H2O2^0,5200,100,87.69601519141042,78.74361429693317,0.8769601519141043,caseB_focused_0p5Gy_s_10s_full,2,nervous,Nervous system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,7808262136.701204,1.2510215147569583e-09,0.157129208425224,77.47222657647748,0.0314258416850448,68475347.49586636
Species0.root,999.9990000000004,1,°OH^0,5047,100,134.25668607453014,189.9223187314108,1.3425668607453014,caseB_focused_0p5Gy_s_10s_full,3,bodywall,Body wall muscle,•OH,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,3904635808.362917,6.255916256438767e-10,0.0785747613253225,3.7330255792286606,0.0157149522650645,52422346.39587493
Species0.root,999.9990000000004,6,H2O2^0,3193,100,92.56772129755552,88.35431982646963,0.9256772129755552,caseB_focused_0p5Gy_s_10s_full,3,bodywall,Body wall muscle,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,3904635808.362917,6.255916256438767e-10,0.0785747613253225,3.7330255792286606,0.0157149522650645,36144323.92769939
Species0.root,999.9990000000004,1,°OH^0,8106,100,144.79011456990668,220.09771687057085,1.4479011456990667,caseB_focused_0p5Gy_s_10s_full,4,digestive,Digestive system,•OH,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,7654652380.920866,1.2264105186103876e-09,0.1540380494823515,3.359494980552098,0.0308076098964703,110831799.5226341
Species0.root,999.9990000000004,6,H2O2^0,4371,100,92.23197820319312,88.53662424817527,0.9223197820319312,caseB_focused_0p5Gy_s_10s_full,4,digestive,Digestive system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,7654652380.920866,1.2264105186103876e-09,0.1540380494823515,3.359494980552098,0.0308076098964703,70600373.15501137
Species0.root,999.9990000000004,1,°OH^0,9932,100,156.44468266058092,251.53790761090465,1.5644468266058091,caseB_focused_0p5Gy_s_10s_full,5,reproductive,Reproductive system,•OH,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,2737734908.8413944,4.386334901031802e-10,0.055092684079135,2.354598740139892,0.011018536815827,42830406.90224864
Species0.root,999.9990000000004,6,H2O2^0,5325,100,86.65857126077631,76.42434435560591,0.8665857126077632,caseB_focused_0p5Gy_s_10s_full,5,reproductive,Reproductive system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,2737734908.8413944,4.386334901031802e-10,0.055092684079135,2.354598740139892,0.011018536815827,23724819.56909469
Species0.root,999.9990000000004,1,°OH^0,856,100,114.15943931391548,143.14101504470204,1.1415943931391548,caseB_focused_0p5Gy_s_10s_full,6,excretory,Excretory system,•OH,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,105904707.04332744,1.6967804705543445e-11,0.0021311685615684,187.4408822630968,0.0004262337123137,1209002.1976770738
Species0.root,999.9990000000004,6,H2O2^0,770,100,102.69014985013423,112.1223855419734,1.0269014985013425,caseB_focused_0p5Gy_s_10s_full,6,excretory,Excretory system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,105904707.04332744,1.6967804705543445e-11,0.0021311685615684,187.4408822630968,0.0004262337123137,1087537.0236113863
Species0.root,999.9990000000004,1,°OH^0,9706,100,147.93108337049088,228.3278050359711,1.4793108337049088,caseB_focused_1p0Gy_s_10s_full,2,nervous,Nervous system,•OH,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,15616524273.402409,2.5020430295139166e-09,0.314258416850448,154.94445315295496,0.0314258416850448,231016935.4245986
Species0.root,999.9990000000004,6,H2O2^0,5197,100,87.7513285303389,78.8033628984144,0.8775132853033889,caseB_focused_1p0Gy_s_10s_full,2,nervous,Nervous system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,15616524273.402409,2.5020430295139166e-09,0.314258416850448,154.94445315295496,0.0314258416850448,137037075.20173466
Species0.root,999.9990000000004,1,°OH^0,5047,100,134.25668607453014,189.9223187314108,1.3425668607453014,caseB_focused_1p0Gy_s_10s_full,3,bodywall,Body wall muscle,•OH,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,7809271616.725834,1.2511832512877531e-09,0.157149522650645,7.466051158457321,0.0157149522650645,104844692.79174986
Species0.root,999.9990000000004,6,H2O2^0,3193,100,92.56772129755552,88.35431982646963,0.9256772129755552,caseB_focused_1p0Gy_s_10s_full,3,bodywall,Body wall muscle,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,7809271616.725834,1.2511832512877531e-09,0.157149522650645,7.466051158457321,0.0157149522650645,72288647.85539877
Species0.root,999.9990000000004,1,°OH^0,8069,100,143.9989342766142,217.64776657828625,1.439989342766142,caseB_focused_1p0Gy_s_10s_full,4,digestive,Digestive system,•OH,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,15309304761.841732,2.4528210372207756e-09,0.308076098964703,6.718989961104196,0.0308076098964703,220452357.0221105
Species0.root,999.9990000000004,6,H2O2^0,4392,100,92.5650878126045,89.21228945318236,0.9256508781260452,caseB_focused_1p0Gy_s_10s_full,4,digestive,Digestive system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,15309304761.841732,2.4528210372207756e-09,0.308076098964703,6.718989961104196,0.0308076098964703,141710713.96298045
Species0.root,999.9990000000004,1,°OH^0,9932,100,156.44468266058092,251.53790761090465,1.5644468266058091,caseB_focused_1p0Gy_s_10s_full,5,reproductive,Reproductive system,•OH,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,5475469817.682789,8.772669802063604e-10,0.11018536815827,4.709197480279784,0.011018536815827,85660813.80449727
Species0.root,999.9990000000004,6,H2O2^0,5325,100,86.65857126077631,76.42434435560591,0.8665857126077632,caseB_focused_1p0Gy_s_10s_full,5,reproductive,Reproductive system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,5475469817.682789,8.772669802063604e-10,0.11018536815827,4.709197480279784,0.011018536815827,47449639.13818938
Species0.root,999.9990000000004,1,°OH^0,851,100,113.49262015904446,142.8030827278719,1.1349262015904449,caseB_focused_1p0Gy_s_10s_full,6,excretory,Excretory system,•OH,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,211809414.0866549,3.393560941108689e-11,0.0042623371231369,374.8817645261936,0.0004262337123137,2403880.537904649
Species0.root,999.9990000000004,6,H2O2^0,770,100,102.69014985013423,112.79825017563378,1.0269014985013425,caseB_focused_1p0Gy_s_10s_full,6,excretory,Excretory system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,211809414.0866549,3.393560941108689e-11,0.0042623371231369,374.8817645261936,0.0004262337123137,2175074.047222773
