name,input_path,output_path,status,used_meshfix,error,vertices_before,faces_before,watertight_before,winding_before,euler_before,volume_before,components_before,degenerate_removed,tiny_components_removed,vertices_after,faces_after,watertight_after,winding_after,euler_after,volume_after,components_after
vulD,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulD.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vulD.stl,ok,False,,3840,1280,False,True,1280,8.375088779300909e-05,1280,0,0,640,1280,True,True,0,8.375088779300909e-05,
vulE,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulE.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vulE.stl,ok,False,,7680,2560,False,True,2560,0.00027169617424550136,2560,0,0,1280,2560,True,True,0,0.00027169617424550136,
vulF,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulF.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vulF.stl,ok,False,,3840,1280,False,True,1280,2.639371768683478e-05,1280,0,0,640,1280,True,True,0,2.639371768683478e-05,
vm2R_Post,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm2R_Post.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm2R_Post.stl,ok,False,,1728,576,False,True,576,2.683922161072602e-06,576,0,0,290,576,True,True,2,2.683922161072602e-06,
vm2L_Ant,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm2L_Ant.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm2L_Ant.stl,ok,False,,1728,576,False,True,576,2.7147260213790696e-06,576,0,0,290,576,True,True,2,2.7147260213790696e-06,
uv2_Post,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/uv2_Post.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/uv2_Post.stl,ok,False,,6336,2112,False,True,2112,2.456007624301216e-05,2112,0,0,1058,2112,True,True,2,2.456007624301216e-05,
uv1_Post,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/uv1_Post.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/uv1_Post.stl,ok,False,,6336,2112,False,True,2112,3.058634957653407e-05,2112,0,0,1058,2112,True,True,2,3.058634957653407e-05,
uv3_Post,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/uv3_Post.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/uv3_Post.stl,ok,False,,2688,896,False,True,896,5.590083121183483e-05,896,0,0,450,896,True,True,2,5.590083121183483e-05,
uv3_Ant,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/uv3_Ant.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/uv3_Ant.stl,ok,False,,2688,896,False,True,896,5.82846210483837e-05,896,0,0,450,896,True,True,2,5.82846210483837e-05,
uv2_Ant,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/uv2_Ant.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/uv2_Ant.stl,ok,False,,6336,2112,False,True,2112,2.439467267917468e-05,2112,0,0,1058,2112,True,True,2,2.439467267917468e-05,
uv1_Ant,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/uv1_Ant.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/uv1_Ant.stl,ok,False,,6336,2112,False,True,2112,3.081740071431104e-05,2112,0,0,1058,2112,True,True,2,3.081740071431104e-05,
du,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/du.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/du.stl,ok,False,,7488,2496,False,True,2496,0.0036937360225780375,2496,0,0,1250,2496,True,True,2,0.0036937360225780375,
ut3_Post,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ut3_Post.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut3_Post.stl,ok,False,,4608,1536,False,True,1536,0.0022949821019524106,1536,0,0,768,1536,True,True,0,0.0022949821019524106,
ut2_Post,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ut2_Post.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut2_Post.stl,ok,False,,6144,2048,False,True,2048,0.005335139930823599,2048,0,0,1024,2048,True,True,0,0.005335139930823599,
ut1_Post,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ut1_Post.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut1_Post.stl,ok,False,,13248,4416,False,True,4416,0.003287942599237882,4416,0,0,2208,4416,True,True,0,0.003287942599237882,
ut1_Ant,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ut1_Ant.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut1_Ant.stl,ok,False,,12288,4096,False,True,4096,0.002157457078736383,4096,0,0,2048,4096,True,True,0,0.002157457078736383,
ut3_Ant,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ut3_Ant.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut3_Ant.stl,ok,True,,6048,2016,False,True,2016,0.005321953432315139,2016,0,0,1025,2050,True,True,0,0.005321953429382217,
utse,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/utse.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/utse.stl,ok,False,,25728,8576,False,True,8576,0.0007629549134738436,8576,0,0,4288,8576,True,True,0,0.0007629549134738436,
ut4_Post,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ut4_Post.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut4_Post.stl,ok,False,,4608,1536,False,True,1536,0.0009457713490257117,1536,0,0,768,1536,True,True,0,0.0009457713490257117,
ut4_Ant,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ut4_Ant.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut4_Ant.stl,ok,False,,3456,1152,False,True,1152,0.00254901774792284,1152,0,0,576,1152,True,True,0,0.00254901774792284,
Sp_Ut_Valve_Post,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_Ut_Valve_Post.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Sp_Ut_Valve_Post.stl,ok,False,,3456,1152,False,True,1152,0.0007672779848757833,1152,0,0,576,1152,True,True,0,0.0007672779848757833,
Sp_Ut_Valve_Ant,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_Ut_Valve_Ant.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Sp_Ut_Valve_Ant.stl,ok,False,,3456,1152,False,True,1152,0.0011503361269070208,1152,0,0,576,1152,True,True,0,0.0011503361269070208,
Gonadal_Sheath_P5V,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P5V.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Gonadal_Sheath_P5V.stl,ok,False,,7440,2480,False,True,2480,0.001771178545032939,2480,0,0,1242,2480,True,True,2,0.001771178545032939,
Oocyte_Post_8,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Post_8.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_8.stl,ok,False,,2688,896,False,True,896,0.0011678895361306382,896,0,0,450,896,True,True,2,0.0011678895361306382,
Oocyte_Post_7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Post_7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_7.stl,ok,False,,2112,704,False,True,704,0.0013742455020889603,704,0,0,354,704,True,True,2,0.0013742455020889603,
Oocyte_Post_6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Post_6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_6.stl,ok,False,,2112,704,False,True,704,0.00151183391768926,704,0,0,354,704,True,True,2,0.00151183391768926,
Oocyte_Post_5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Post_5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_5.stl,ok,False,,2112,704,False,True,704,0.0027058693557671133,704,0,0,354,704,True,True,2,0.0027058693557671133,
Oocyte_Post_4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Post_4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_4.stl,ok,False,,2112,704,False,True,704,0.0028497158754279515,704,0,0,354,704,True,True,2,0.0028497158754279515,
Oocyte_Post_3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Post_3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_3.stl,ok,False,,2112,704,False,True,704,0.0024737416904134354,704,0,0,354,704,True,True,2,0.0024737416904134354,
Oocyte_Post_2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Post_2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_2.stl,ok,False,,2112,704,False,True,704,0.0019239466109780268,704,0,0,354,704,True,True,2,0.0019239466109780268,
Oocyte_Post_1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Post_1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_1.stl,ok,False,,2112,704,False,True,704,0.0021167273772677788,704,0,0,354,704,True,True,2,0.0021167273772677788,
Oocyte_Ant_10,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_10.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_10.stl,ok,False,,2112,704,False,True,704,0.0012450801792223,704,0,0,354,704,True,True,2,0.0012450801792223,
Oocyte_Ant_9,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_9.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_9.stl,ok,False,,2112,704,False,True,704,0.0014586095372296395,704,0,0,354,704,True,True,2,0.0014586095372296395,
Oocyte_Ant_8,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_8.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_8.stl,ok,False,,2112,704,False,True,704,0.0015554890545787332,704,0,0,354,704,True,True,2,0.0015554890545787332,
Oocyte_Ant_7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_7.stl,ok,False,,2112,704,False,True,704,0.00236666580480022,704,0,0,354,704,True,True,2,0.00236666580480022,
Oocyte_Ant_6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_6.stl,ok,False,,2112,704,False,True,704,0.002242188629035425,704,0,0,354,704,True,True,2,0.002242188629035425,
Oocyte_Ant_5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_5.stl,ok,False,,2112,704,False,True,704,0.00166622966335604,704,0,0,354,704,True,True,2,0.00166622966335604,
Oocyte_Ant_4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_4.stl,ok,False,,2112,704,False,True,704,0.0016989601863841364,704,0,0,354,704,True,True,2,0.0016989601863841364,
Oocyte_Ant_3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_3.stl,ok,False,,2112,704,False,True,704,0.0016182978913024937,704,0,0,354,704,True,True,2,0.0016182978913024937,
Oocyte_Ant_2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_2.stl,ok,False,,2112,704,False,True,704,0.00157708971995002,704,0,0,354,704,True,True,2,0.00157708971995002,
Oocyte_Ant_1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Oocyte_Ant_1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_1.stl,ok,False,,2112,704,False,True,704,0.0015424670072333498,704,0,0,354,704,True,True,2,0.0015424670072333498,
Gonadal_Sheath_A5V,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A5V.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Gonadal_Sheath_A5V.stl,ok,False,,6816,2272,False,True,2272,0.0018588629994702368,2272,0,0,1138,2272,True,True,2,0.0018588629994702368,
Pharyn-Intest-Valve,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Pharyn-Intest-Valve.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Pharyn-Intest-Valve.stl,ok,False,,12288,4096,False,True,4096,0.001704578530983724,4096,0,0,2048,4096,True,True,0,0.001704578530983724,
int1DL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int1DL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int1DL.stl,ok,True,,6528,2176,False,True,2176,-0.008393141828052404,2176,0,0,1090,2176,True,True,2,0.008393141828052404,
Anus,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Anus.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Anus.stl,ok,True,,1920,640,False,True,640,2.726741886104175e-05,640,0,0,388,772,True,True,2,2.796164493722698e-05,
int9L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int9L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int9L.stl,ok,False,,9024,3008,False,True,3008,0.006400224967020821,3008,0,0,1506,3008,True,True,2,0.006400224967020821,
int8L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int8L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int8L.stl,ok,False,,5568,1856,False,True,1856,0.00943660922358536,1856,0,0,930,1856,True,True,2,0.00943660922358536,
int7L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int7L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int7L.stl,ok,False,,5568,1856,False,True,1856,0.01646872472766435,1856,0,0,930,1856,True,True,2,0.01646872472766435,
int6L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int6L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int6L.stl,ok,False,,7872,2624,False,True,2624,0.01943171163057537,2624,0,0,1314,2624,True,True,2,0.01943171163057537,
int5L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int5L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int5L.stl,ok,False,,6720,2240,False,True,2240,0.02299854616797509,2240,0,0,1122,2240,True,True,2,0.02299854616797509,
int4V,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int4V.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int4V.stl,ok,False,,7872,2624,False,True,2624,0.020889124908200284,2624,0,0,1314,2624,True,True,2,0.020889124908200284,
int3V,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int3V.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int3V.stl,ok,False,,6192,2064,False,True,2064,0.018287304049668596,2064,0,0,1034,2064,True,True,2,0.018287304049668596,
int2D,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int2D.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int2D.stl,ok,False,,6720,2240,False,True,2240,0.01797870827609727,2240,0,0,1122,2240,True,True,2,0.01797870827609727,
int1VR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int1VR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int1VR.stl,ok,False,,6576,2192,False,True,2192,0.0074852646274453745,2192,0,0,1098,2192,True,True,2,0.0074852646274453745,
int1VL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int1VL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int1VL.stl,ok,False,,6528,2176,False,True,2176,0.0071309302637164096,2176,0,0,1090,2176,True,True,2,0.0071309302637164096,
int4D,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int4D.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int4D.stl,ok,False,,7872,2624,False,True,2624,0.01795797943281637,2624,0,0,1314,2624,True,True,2,0.01795797943281637,
int6R,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int6R.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int6R.stl,ok,False,,7872,2624,False,True,2624,0.01763062169357538,2624,0,0,1314,2624,True,True,2,0.01763062169357538,
int5R,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int5R.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int5R.stl,ok,False,,6720,2240,False,True,2240,0.023373352390787337,2240,0,0,1122,2240,True,True,2,0.023373352390787337,
Y,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Y.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Y.stl,ok,False,,4416,1472,False,True,1472,9.033156188394945e-06,1472,0,0,738,1472,True,True,2,9.033156188394945e-06,
B,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/B.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/B.stl,ok,False,,4416,1472,False,True,1472,1.2055590459600106e-05,1472,0,0,738,1472,True,True,2,1.2055590459600106e-05,
U,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/U.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/U.stl,ok,False,,4416,1472,False,True,1472,1.7874277481068232e-05,1472,0,0,738,1472,True,True,2,1.7874277481068232e-05,
F,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/F.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/F.stl,ok,False,,4416,1472,False,True,1472,2.053304178306944e-05,1472,0,0,738,1472,True,True,2,2.053304178306944e-05,
K,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/K.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/K.stl,ok,False,,4416,1472,False,True,1472,3.1274898046838146e-05,1472,0,0,738,1472,True,True,2,3.1274898046838146e-05,
Kprime,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Kprime.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Kprime.stl,ok,False,,4416,1472,False,True,1472,2.9135308746343285e-05,1472,0,0,738,1472,True,True,2,2.9135308746343285e-05,
vpi3_V,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vpi3_V.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi3_V.stl,ok,False,,5664,1888,False,True,1888,0.00020697955615775772,1888,0,0,946,1888,True,True,2,0.00020697955615775772,
vpi3_D,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vpi3_D.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi3_D.stl,ok,False,,5664,1888,False,True,1888,0.0003420953004511556,1888,0,0,946,1888,True,True,2,0.0003420953004511556,
vpi2_DL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vpi2_DL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi2_DL.stl,ok,False,,5616,1872,False,True,1872,0.00011362376045023557,1872,0,0,938,1872,True,True,2,0.00011362376045023557,
vpi2_V,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vpi2_V.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi2_V.stl,ok,True,,6816,2272,False,True,2272,-0.00014109653010715599,2272,0,0,1138,2272,True,True,2,0.000141096530107156,
vpi2_DR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vpi2_DR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi2_DR.stl,ok,False,,5616,1872,False,True,1872,0.00011354592888961563,1872,0,0,938,1872,True,True,2,0.00011354592888961563,
vpi1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vpi1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi1.stl,ok,True,,24576,8192,False,True,8192,-0.00033072604922734826,8192,0,0,4096,8192,True,True,0,0.00033072604922734826,
int9R,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int9R.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int9R.stl,ok,False,,9024,3008,False,True,3008,0.006588682869064625,3008,0,0,1506,3008,True,True,2,0.006588682869064625,
int8R,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/int8R.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int8R.stl,ok,False,,5568,1856,False,True,1856,0.009961908725897044,1856,0,0,930,1856,True,True,2,0.009961908725897044,
