object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,clean_status,clean_error,cleaned_stl_path,before_vertices,before_edges_counted,before_faces,before_triangles,before_boundary_edges,before_nonmanifold_edges,before_degenerate_faces,before_loose_vertices,before_signed_volume,before_volume_abs,before_watertight_edge_test,after_vertices,after_edges_counted,after_faces,after_triangles,after_boundary_edges,after_nonmanifold_edges,after_degenerate_faces,after_loose_vertices,after_signed_volume,after_volume_abs,after_watertight_edge_test,delta_vertices,delta_faces,delta_boundary_edges,delta_nonmanifold_edges,delta_degenerate_faces
M1,M1,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/M1.stl,3136,3136,0,-0.04604766517877579,-3.4033825397491455,0.42632973194122314,0.0008164129685610533,-2.5039026737213135,0.5995751619338989,0.04686407744884491,0.899479866027832,0.17324542999267578,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/M1.stl,1570,4704,3136,3136,0,0,0,0,5.2415465768618314e-05,5.2415465768618314e-05,1,1570,4704,3136,3136,0,0,0,0,5.2415465768618314e-05,5.2415465768618314e-05,1,0,0,0,0,0
DVB,DVB,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DVB.stl,2880,2880,0,-0.02476533316075802,0.9454147815704346,-0.2642761468887329,0.03314115107059479,3.955200433731079,0.05448414757847786,0.057906486093997955,3.0097856521606445,0.31876030564308167,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/DVB.stl,1442,4320,2880,2880,0,0,0,0,2.7665919197338894e-05,2.7665919197338894e-05,1,1442,4320,2880,2880,0,0,0,0,2.7665919197338894e-05,2.7665919197338894e-05,1,0,0,0,0,0
VA12,VA12,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA12.stl,1088,1088,0,-0.013944641686975956,2.604257583618164,-0.26275718212127686,0.011473978869616985,3.650315284729004,-0.16364333033561707,0.02541862055659294,1.0460577011108398,0.09911385178565979,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA12.stl,546,1632,1088,1088,0,0,0,0,2.30680665028368e-05,2.30680665028368e-05,1,546,1632,1088,1088,0,0,0,0,2.30680665028368e-05,2.30680665028368e-05,1,0,0,0,0,0
PDA,PDA,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PDA.stl,3520,3520,0,-0.0711415633559227,2.5597848892211914,-0.06363578140735626,0.012009518221020699,4.05972957611084,0.2218865305185318,0.08315107971429825,1.4999446868896484,0.28552231192588806,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/PDA.stl,1762,5280,3520,3520,0,0,0,0,2.1691929664058283e-05,2.1691929664058283e-05,1,1762,5280,3520,3520,0,0,0,0,2.1691929664058283e-05,2.1691929664058283e-05,1,0,0,0,0,0
PDB,PDB,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PDB.stl,4416,4416,0,-0.0711415633559227,2.5597848892211914,-0.0949871689081192,0.01043427363038063,4.42479133605957,0.42523080110549927,0.08157584071159363,1.865006446838379,0.5202179551124573,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/PDB.stl,2210,6624,4416,4416,0,0,0,0,3.3197795672383246e-05,3.3197795672383246e-05,1,2210,6624,4416,4416,0,0,0,0,3.3197795672383246e-05,3.3197795672383246e-05,1,0,0,0,0,0
VB11,VB11,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB11.stl,2112,2112,0,-0.03096381202340126,2.2730371952056885,-0.26427599787712097,-0.005900818854570389,3.8216915130615234,-0.10511724650859833,0.02506299316883087,1.548654317855835,0.15915875136852264,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VB11.stl,1058,3168,2112,2112,0,0,0,0,2.5926585015175716e-05,2.5926585015175716e-05,1,1058,3168,2112,2112,0,0,0,0,2.5926585015175716e-05,2.5926585015175716e-05,1,0,0,0,0,0
VA10,VA10,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA10.stl,1984,1984,0,-0.03078012727200985,1.0443122386932373,-0.2670176029205322,-0.0060845063999295235,3.116753101348877,0.04231053590774536,0.02469561994075775,2.0724408626556396,0.3093281388282776,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA10.stl,994,2976,1984,1984,0,0,0,0,3.080791080053071e-05,3.080791080053071e-05,1,994,2976,1984,1984,0,0,0,0,3.080791080053071e-05,3.080791080053071e-05,1,0,0,0,0,0
VB10,VB10,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB10.stl,2496,2496,0,-0.03061600774526596,1.7586033344268799,-0.2642759382724762,-0.006248729303479195,3.817626953125,0.007832005620002747,0.024367278441786766,2.05902361869812,0.27210795879364014,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VB10.stl,1250,3744,2496,2496,0,0,0,0,2.9111751151796477e-05,2.9111751151796477e-05,1,1250,3744,2496,2496,0,0,0,0,2.9111751151796477e-05,2.9111751151796477e-05,1,0,0,0,0,0
VA9,VA9,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA9.stl,3136,3136,0,-0.13383089005947113,0.25881052017211914,-0.38371241092681885,-0.005290336906909943,2.5211222171783447,0.044731125235557556,0.1285405457019806,2.2623116970062256,0.4284435510635376,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA9.stl,1570,4704,3136,3136,0,0,0,0,3.8004576689824486e-05,3.8004576689824486e-05,1,1570,4704,3136,3136,0,0,0,0,3.8004576689824486e-05,3.8004576689824486e-05,1,0,0,0,0,0
VC6,VC6,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VC6.stl,1728,1728,0,-0.029530219733715057,0.8159555196762085,-0.08564181625843048,-0.007334310561418533,2.067031145095825,0.044730596244335175,0.022195909172296524,1.2510756254196167,0.13037240505218506,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VC6.stl,866,2592,1728,1728,0,0,0,0,1.9232873835761686e-05,1.9232873835761686e-05,1,866,2592,1728,1728,0,0,0,0,1.9232873835761686e-05,1.9232873835761686e-05,1,0,0,0,0,0
VB9,VB9,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB9.stl,2368,2368,0,-0.03099280409514904,1.2004514932632446,-0.2642759680747986,-0.005871829576790333,3.835085391998291,0.04471605643630028,0.025120973587036133,2.634634017944336,0.30899202823638916,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VB9.stl,1186,3552,2368,2368,0,0,0,0,3.583026290332463e-05,3.583026290332463e-05,1,1186,3552,2368,2368,0,0,0,0,3.583026290332463e-05,3.583026290332463e-05,1,0,0,0,0,0
VA8,VA8,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA8.stl,3392,3392,0,-0.13383089005947113,-0.4599400758743286,-0.6600534915924072,-0.0053041959181427956,2.0571999549865723,0.04742499440908432,0.1285266876220703,2.5171399116516113,0.7074784636497498,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA8.stl,1698,5088,3392,3392,0,0,0,0,3.708589834239255e-05,3.708589834239255e-05,1,1698,5088,3392,3392,0,0,0,0,3.708589834239255e-05,3.708589834239255e-05,1,0,0,0,0,0
VB8,VB8,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB8.stl,3264,3264,0,-0.13180500268936157,0.566757321357727,-0.2642759680747986,-0.006063404493033886,3.822375535964966,0.04180487245321274,0.1257416009902954,3.255618095397949,0.3060808479785919,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VB8.stl,1634,4896,3264,3264,0,0,0,0,3.947237533691333e-05,3.947237533691333e-05,1,1634,4896,3264,3264,0,0,0,0,3.947237533691333e-05,3.947237533691333e-05,1,0,0,0,0,0
VA7,VA7,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA7.stl,3520,3520,0,-0.13383089005947113,-1.1010183095932007,-0.6700577735900879,-0.00631717499345541,1.4842309951782227,0.045947104692459106,0.12751372158527374,2.585249423980713,0.7160048484802246,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA7.stl,1762,5280,3520,3520,0,0,0,0,3.255171058254751e-05,3.255171058254751e-05,1,1762,5280,3520,3520,0,0,0,0,3.255171058254751e-05,3.255171058254751e-05,1,0,0,0,0,0
VB7,VB7,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB7.stl,3264,3264,0,-0.13372118771076202,-0.14162778854370117,-0.5732278823852539,-0.013084664940834045,3.3149337768554688,0.04473109543323517,0.12063652276992798,3.45656156539917,0.6179589629173279,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VB7.stl,1634,4896,3264,3264,0,0,0,0,4.276037428082214e-05,4.276037428082214e-05,1,1634,4896,3264,3264,0,0,0,0,4.276037428082214e-05,4.276037428082214e-05,1,0,0,0,0,0
VA6,VA6,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA6.stl,3392,3392,0,-0.13383090496063232,-1.731132984161377,-0.6700577735900879,-0.004666781052947044,0.9526069164276123,0.0063439905643463135,0.12916412949562073,2.6837399005889893,0.6764017343521118,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA6.stl,1698,5088,3392,3392,0,0,0,0,3.934634709198047e-05,3.934634709198047e-05,1,1698,5088,3392,3392,0,0,0,0,3.934634709198047e-05,3.934634709198047e-05,1,0,0,0,0,0
VC3,VC3,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VC3.stl,7768,7768,0,-0.13383090496063232,-2.385134220123291,-0.6700578927993774,0.030036335811018944,1.2274916172027588,0.11331456899642944,0.16386723518371582,3.61262583732605,0.7833724617958069,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VC3.stl,3893,11658,7768,7768,12,12,0,0,3.416506409385315e-05,3.416506409385315e-05,0,3893,11644,7754,7762,18,18,0,0,3.4165063628447674e-05,3.4165063628447674e-05,0,0,-14,6,6,0
VB6,VB6,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB6.stl,3648,3648,0,-0.13383089005947113,-0.9415600895881653,-0.6700725555419922,-0.006422096863389015,2.527062177658081,0.044731080532073975,0.12740878760814667,3.4686222076416016,0.7148036360740662,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VB6.stl,1826,5472,3648,3648,0,0,0,0,3.925980461453693e-05,3.925980461453693e-05,1,1826,5472,3648,3648,0,0,0,0,3.925980461453693e-05,3.925980461453693e-05,1,0,0,0,0,0
VA5,VA5,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA5.stl,2240,2240,0,-0.030698619782924652,-2.147531509399414,-0.6730448603630066,-0.006166049279272556,0.20109823346138,-0.05399069935083389,0.02453257143497467,2.3486297130584717,0.6190541386604309,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA5.stl,1122,3360,2240,2240,0,0,0,0,3.389695871917439e-05,3.389695871917439e-05,1,1122,3360,2240,2240,0,0,0,0,3.389695871917439e-05,3.389695871917439e-05,1,0,0,0,0,0
VC2,VC2,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VC2.stl,3520,3520,0,-0.13383091986179352,-2.445892810821533,-0.6700855493545532,0.002460152842104435,0.6918166875839233,0.15442511439323425,0.13629107177257538,3.137709617614746,0.8245106935501099,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VC2.stl,1762,5280,3520,3520,0,0,0,0,2.9726481275638133e-05,2.9726481275638133e-05,1,1762,5280,3520,3520,0,0,0,0,2.9726481275638133e-05,2.9726481275638133e-05,1,0,0,0,0,0
VB5,VB5,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB5.stl,3776,3776,0,-0.13383089005947113,-1.6723285913467407,-0.670056939125061,-0.00656626932322979,1.9354157447814941,0.044731199741363525,0.1272646188735962,3.6077442169189453,0.7147881388664246,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VB5.stl,1890,5664,3776,3776,0,0,0,0,4.063255851753197e-05,4.063255851753197e-05,1,1890,5664,3776,3776,0,0,0,0,4.063255851753197e-05,4.063255851753197e-05,1,0,0,0,0,0
VA4,VA4,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA4.stl,2368,2368,0,-0.03150800243020058,-2.7303214073181152,-0.6735413074493408,-0.0053566256538033485,-0.5625436902046204,0.28643083572387695,0.026151377707719803,2.1677777767181396,0.9599721431732178,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA4.stl,1186,3552,2368,2368,0,0,0,0,3.784973436597252e-05,3.784973436597252e-05,1,1186,3552,2368,2368,0,0,0,0,3.784973436597252e-05,3.784973436597252e-05,1,0,0,0,0,0
VC1,VC1,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VC1.stl,3776,3776,0,-0.13383089005947113,-2.726789712905884,-0.6700578927993774,0.004379658959805965,0.6918166279792786,0.2726888656616211,0.13821054995059967,3.4186062812805176,0.9427467584609985,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VC1.stl,1890,5664,3776,3776,0,0,0,0,3.8114112095458974e-05,3.8114112095458974e-05,1,1890,5664,3776,3776,0,0,0,0,3.8114112095458974e-05,3.8114112095458974e-05,1,0,0,0,0,0
VB4,VB4,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB4.stl,3776,3776,0,-0.14068444073200226,-2.0617761611938477,-0.6553975343704224,-0.013598881661891937,1.2196048498153687,0.0655289888381958,0.12708556652069092,3.281381130218506,0.7209265232086182,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VB4.stl,1890,5664,3776,3776,0,0,0,0,4.344301041333179e-05,4.344301041333179e-05,1,1890,5664,3776,3776,0,0,0,0,4.344301041333179e-05,4.344301041333179e-05,1,0,0,0,0,0
VA3,VA3,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA3.stl,2240,2240,0,-0.027256593108177185,-3.158475637435913,-0.5879934430122375,-0.002225923351943493,-1.20444917678833,0.4300803542137146,0.025030668824911118,1.954026460647583,1.0180737972259521,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA3.stl,1122,3360,2240,2240,0,0,0,0,3.38791278604588e-05,3.38791278604588e-05,1,1122,3360,2240,2240,0,0,0,0,3.38791278604588e-05,3.38791278604588e-05,1,0,0,0,0,0
DB3,DB3,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DB3.stl,6592,6592,0,-0.2522958517074585,-2.0018105506896973,-0.6110325455665588,0.01861387863755226,3.584012508392334,0.5232748985290527,0.27090972661972046,5.585823059082031,1.1343073844909668,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/DB3.stl,3298,9888,6592,6592,0,0,0,0,9.166416074313222e-05,9.166416074313222e-05,1,3298,9888,6592,6592,0,0,0,0,9.166416074313222e-05,9.166416074313222e-05,1,0,0,0,0,0
VB3,VB3,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB3.stl,3520,3520,0,-0.13383089005947113,-2.3342700004577637,-0.6700576543807983,-0.007226797752082348,0.6918168067932129,0.0903603732585907,0.1266040951013565,3.0260868072509766,0.7604180574417114,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VB3.stl,1762,5280,3520,3520,0,0,0,0,3.520711616629904e-05,3.520711616629904e-05,1,1762,5280,3520,3520,0,0,0,0,3.520711616629904e-05,3.520711616629904e-05,1,0,0,0,0,0
VA2,VA2,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA2.stl,1856,1856,0,-0.031028658151626587,-3.1632399559020996,-0.2541043162345886,-0.0058360835537314415,-1.8605707883834839,0.4330863356590271,0.02519257366657257,1.3026691675186157,0.6871906518936157,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VA2.stl,930,2784,1856,1856,0,0,0,0,2.4212302756510005e-05,2.4212302756510005e-05,1,930,2784,1856,1856,0,0,0,0,2.4212302756510005e-05,2.4212302756510005e-05,1,0,0,0,0,0
HSNL,HSNL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/HSNL.stl,5952,5952,0,-0.09148448705673218,-2.7548863887786865,-0.6662272810935974,0.18658320605754852,0.6344634890556335,0.5334689021110535,0.2780677080154419,3.389349937438965,1.1996961832046509,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/HSNL.stl,2978,8928,5952,5952,0,0,0,0,4.128422116744801e-05,4.128422116744801e-05,1,2978,8928,5952,5952,0,0,0,0,4.128422116744801e-05,4.128422116744801e-05,1,0,0,0,0,0
VC4,VC4,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VC4.stl,3776,3776,0,-0.03608373552560806,0.41529008746147156,-0.2602253556251526,0.01321092527359724,0.5168803334236145,-0.1405305713415146,0.04929466173052788,0.10159024596214294,0.119694784283638,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/VC4.stl,1890,5664,3776,3776,0,0,0,0,1.1739542670764967e-05,1.1739542670764967e-05,1,1890,5664,3776,3776,0,0,0,0,1.1739542670764967e-05,1.1739542670764967e-05,1,0,0,0,0,0
M4,M4,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/M4.stl,6720,6720,0,-0.09002603590488434,-2.9029953479766846,0.37433359026908875,0.04982682690024376,-2.550567626953125,0.5847218036651611,0.1398528665304184,0.35242772102355957,0.2103882133960724,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/M4.stl,3362,10080,6720,6720,0,0,0,0,2.5144743227012315e-05,2.5144743227012315e-05,1,3362,10080,6720,6720,0,0,0,0,2.5144743227012315e-05,2.5144743227012315e-05,1,0,0,0,0,0
M2L,M2L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/M2L.stl,2112,2112,0,-0.009967569261789322,-2.980924129486084,0.3639158308506012,0.06218981742858887,-2.5089948177337646,0.6003600358963013,0.07215738296508789,0.47192931175231934,0.23644420504570007,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/M2L.stl,1058,3168,2112,2112,0,0,0,0,3.530989700569369e-05,3.530989700569369e-05,1,1058,3168,2112,2112,0,0,0,0,3.530989700569369e-05,3.530989700569369e-05,1,0,0,0,0,0
M3L,M3L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/M3L.stl,3776,3776,0,-0.014710210263729095,-2.9734911918640137,0.46323448419570923,0.05083443969488144,-2.822206497192383,0.5773515105247498,0.06554464995861053,0.15128469467163086,0.11411702632904053,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/M3L.stl,1890,5664,3776,3776,0,0,0,0,1.537170803563463e-05,1.537170803563463e-05,1,1890,5664,3776,3776,0,0,0,0,1.537170803563463e-05,1.537170803563463e-05,1,0,0,0,0,0
SMBVR,SMBVR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMBVR.stl,7360,7360,0,-0.24850818514823914,-2.743372678756714,-0.6361826062202454,-0.028046680614352226,3.971773386001587,0.46097657084465027,0.22046150267124176,6.715146064758301,1.0971591472625732,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/SMBVR.stl,3682,11040,7360,7360,0,0,0,0,2.7756028300629337e-05,2.7756028300629337e-05,1,3682,11040,7360,7360,0,0,0,0,2.7756028300629337e-05,2.7756028300629337e-05,1,0,0,0,0,0
RMFR,RMFR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMFR.stl,3520,3520,0,-0.09155330061912537,-2.7548861503601074,0.3351568877696991,0.049629297107458115,-2.643589735031128,0.5334692001342773,0.14118260145187378,0.11129641532897949,0.19831231236457825,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/RMFR.stl,1762,5280,3520,3520,0,0,0,0,4.767616729850428e-06,4.767616729850428e-06,1,1762,5280,3520,3520,0,0,0,0,4.767616729850428e-06,4.767616729850428e-06,1,0,0,0,0,0
RMGR,RMGR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMGR.stl,2496,2496,0,-0.13403980433940887,-2.7502284049987793,0.14716021716594696,-0.031002461910247803,-2.378310203552246,0.5088953375816345,0.10303734242916107,0.3719182014465332,0.36173510551452637,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/RMGR.stl,1250,3744,2496,2496,0,0,0,0,8.685770186644993e-06,8.685770186644993e-06,1,1250,3744,2496,2496,0,0,0,0,8.685770186644993e-06,8.685770186644993e-06,1,0,0,0,0,0
URADR,URADR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URADR.stl,2880,2880,0,-0.10372290760278702,-3.4098174571990967,0.5065003633499146,-0.02908347174525261,-2.749030828475952,0.6112773418426514,0.07463943958282471,0.6607866287231445,0.10477697849273682,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/URADR.stl,1442,4320,2880,2880,0,0,0,0,1.3786615440973517e-05,1.3786615440973517e-05,1,1442,4320,2880,2880,0,0,0,0,1.3786615440973517e-05,1.3786615440973517e-05,1,0,0,0,0,0
RMER,RMER,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMER.stl,2336,2336,0,-0.09864318370819092,-2.7548861503601074,0.3757022023200989,0.04892904311418533,-2.7297205924987793,0.5334690809249878,0.14757221937179565,0.025165557861328125,0.15776687860488892,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/RMER.stl,1161,3496,2336,2336,0,16,0,0,8.87995606528111e-06,8.87995606528111e-06,0,1161,3496,2336,2336,0,16,0,0,8.87995606528111e-06,8.87995606528111e-06,0,0,0,0,0,0
RMHR,RMHR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMHR.stl,3520,3520,0,-0.09182588011026382,-2.7548861503601074,0.3380686342716217,0.058424368500709534,-2.652148962020874,0.5334690809249878,0.15025025606155396,0.1027371883392334,0.1954004466533661,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/RMHR.stl,1762,5280,3520,3520,0,0,0,0,4.24970172800229e-06,4.24970172800229e-06,1,1762,5280,3520,3520,0,0,0,0,4.24970172800229e-06,4.24970172800229e-06,1,0,0,0,0,0
SMBDR,SMBDR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMBDR.stl,5952,5952,0,-0.08802530914545059,-2.7548866271972656,-0.23752203583717346,0.2377406805753708,3.9168357849121094,0.5334692001342773,0.325765997171402,6.671722412109375,0.7709912061691284,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/SMBDR.stl,2978,8928,5952,5952,0,0,0,0,4.8817789496169886e-05,4.8817789496169886e-05,1,2978,8928,5952,5952,0,0,0,0,4.8817789496169886e-05,4.8817789496169886e-05,1,0,0,0,0,0
SMDDR,SMDDR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMDDR.stl,6080,6080,0,-0.09148341417312622,-2.7548861503601074,-0.23752212524414062,0.23790866136550903,3.9168357849121094,0.5334692597389221,0.32939207553863525,6.671721935272217,0.7709913849830627,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/SMDDR.stl,3042,9120,6080,6080,0,0,0,0,4.720378757339118e-05,4.720378757339118e-05,1,3042,9120,6080,6080,0,0,0,0,4.720378757339118e-05,4.720378757339118e-05,1,0,0,0,0,0
RMDDR,RMDDR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMDDR.stl,1984,1984,0,-0.09104123711585999,-2.7548861503601074,0.36552348732948303,0.05015282332897186,-2.6727395057678223,0.5334691405296326,0.14119406044483185,0.08214664459228516,0.16794565320014954,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/RMDDR.stl,994,2976,1984,1984,0,0,0,0,5.580607502627271e-06,5.580607502627271e-06,1,994,2976,1984,1984,0,0,0,0,5.580607502627271e-06,5.580607502627271e-06,1,0,0,0,0,0
RMDR,RMDR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMDR.stl,2240,2240,0,-0.09025581181049347,-2.7548859119415283,0.3910159170627594,0.04925382882356644,-2.695516347885132,0.5334690809249878,0.1395096480846405,0.059369564056396484,0.1424531638622284,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/RMDR.stl,1122,3360,2240,2240,0,0,0,0,3.6724783877654023e-06,3.6724783877654023e-06,1,1122,3360,2240,2240,0,0,0,0,3.6724783877654023e-06,3.6724783877654023e-06,1,0,0,0,0,0
RMDVR,RMDVR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMDVR.stl,2240,2240,0,-0.09763165563344955,-2.7548868656158447,0.36284783482551575,0.04930108040571213,-2.696441173553467,0.5334693789482117,0.14693273603916168,0.05844569206237793,0.17062154412269592,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/RMDVR.stl,1122,3360,2240,2240,0,0,0,0,3.967220255566752e-06,3.967220255566752e-06,1,1122,3360,2240,2240,0,0,0,0,3.967220255566752e-06,3.967220255566752e-06,1,0,0,0,0,0
SMDVR,SMDVR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMDVR.stl,6592,6592,0,-0.09571453928947449,-2.7548861503601074,-0.6361826658248901,0.23537001013755798,3.9717752933502197,0.5334694385528564,0.33108454942703247,6.726661682128906,1.1696521043777466,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/SMDVR.stl,3298,9888,6592,6592,0,0,0,0,2.6622319884298087e-05,2.6622319884298087e-05,1,3298,9888,6592,6592,0,0,0,0,2.6622319884298087e-05,2.6622319884298087e-05,1,0,0,0,0,0
RIMR,RIMR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIMR.stl,4672,4672,0,-0.09122089296579361,-2.7548859119415283,0.26423075795173645,0.04958021640777588,-2.6027915477752686,0.5334691405296326,0.1408011019229889,0.15209436416625977,0.2692383825778961,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/RIMR.stl,2338,7008,4672,4672,0,0,0,0,6.710312509206629e-06,6.710312509206629e-06,1,2338,7008,4672,4672,0,0,0,0,6.710312509206629e-06,6.710312509206629e-06,1,0,0,0,0,0
