eventID,regionID,region_key,parentPDG,secondaryPDG,ekin_keV,x_um,y_um,z_um,run_name,case,source_geometry,condition_label,dose_rate_Gy_s,pulse_s,nominal_total_dose_Gy,region_label
1611,1,body,22,11,2.1132037091557607,-29.23835756568759,-298.0118165640328,34.94727347934148,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
1630,1,body,22,11,0.8116388198028086,-31.48193615626056,-324.00061208371125,-8.897929396707989,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
1652,4,digestive,22,11,6.14811820698693,-5.8148342477637325,-67.8790918089196,-33.59233959990112,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Digestive system
1674,1,body,22,11,2.8484061577145137,30.464521493992628,-248.38417114157497,2.667825100000269,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
1703,1,body,22,11,0.8780093157650315,-2.9901201030348803,-483.4997112474872,-11.788520447632353,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
1754,1,body,22,11,3.8032438990727866,-18.117829390624564,-378.106438809716,7.085471693527408,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
1792,1,body,22,11,1.646360648623499,-38.39560050729635,-164.62672301492157,21.51477994854929,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
1879,1,body,22,11,2.4420299530590115,11.968301113835423,-239.7960172128373,-53.26011884397767,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
1882,1,body,22,11,0.5283085720357933,-2.776868823710644,-372.04505366929993,64.10230076922181,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
4955,1,body,22,11,4.497778899485575,-13.11953502828201,-302.7101497133589,-58.299641320831306,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
5031,1,body,22,11,6.488614600452228,15.928496832911716,-257.17828809567254,-21.23964884621232,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
5035,3,bodywall,22,11,2.733723156287285,7.75441264303045,-323.5367317227112,30.713474222771165,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Body wall muscle
9522,1,body,22,11,1.6245760907908573,33.87834653361988,-293.1508327594783,-3.059338557324327,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
9561,1,body,22,11,1.242549353393396,-5.049973387029097,-167.5682467975847,-89.60644808447306,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
9664,1,body,22,11,1.9460926838460375,21.70115227219963,-397.5600407864828,-9.140650171908522,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
9771,1,body,22,11,4.143190786955648,17.461241411570185,-108.53136589937908,84.6614894016467,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
9771,1,body,11,11,1.636789571777688,17.365453913085112,-108.4026060307356,84.57641548213101,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
11981,1,body,22,11,2.099934704925749,1.3359073937012818,-436.8042553476001,29.378121680692523,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
16509,1,body,22,11,3.3029709452595237,32.73761597215587,-137.28751322871634,29.52111304536564,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
16509,1,body,11,11,1.104619397684513,32.74272009013027,-137.2881295590005,29.673986091469047,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
18515,1,body,22,11,1.1444359193908782,14.471273930550865,-451.6531901145215,-18.410952409861665,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
18586,1,body,22,11,1.0395780103275407,-36.0691353877455,-235.1445470875788,-20.18206837244911,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
20522,1,body,22,11,5.203491990823904,-31.162056547899475,64.2559056466403,13.49214251747179,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
20522,1,body,11,11,2.1209308500164687,-31.204889615797523,64.3301207393951,13.606390423731662,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
20534,1,body,22,11,3.0356661770432174,-9.280034412733764,-312.0809103401929,67.15278321558168,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
23700,1,body,22,11,4.599408261296434,-27.15973446315447,23.23658485868474,21.724498734174222,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
23710,1,body,22,11,1.9691893788437236,26.05910785756712,-325.44379940768226,-24.2205598578503,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
28061,1,body,22,11,4.249535207438096,-1.6735046027406972,-6.937212992653194,-35.22777795237598,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
30130,1,body,22,11,0.9273525208636328,-12.45920881836198,-259.48565836183946,77.84073487918323,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
30145,1,body,22,11,1.305006442390975,31.42711056314753,-299.88766894142105,26.301947637599163,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
32304,1,body,22,11,1.08826299087114,-26.60480619333529,-366.3428425487813,23.497830741533825,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
32405,1,body,22,11,1.0713668680642514,-37.47028348243427,-206.41894233732535,8.223341432629304,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
34449,1,body,22,11,0.8257145650790125,-37.301565559156266,-159.32722778451316,-29.59962396166842,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
34551,1,body,22,11,2.664351495717998,-12.24116507328049,-225.9511584586366,51.45200380863185,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
34742,2,nervous,22,11,1.2879013786867366,24.237376517996267,-230.19443608103435,-64.20819220958441,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Nervous system
37672,1,body,22,11,4.3958220174977525,35.69968791385582,29.89574081919172,24.15888711669128,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
37701,1,body,22,11,2.87122072273703,-16.647589914602037,-205.2257143247311,-76.7695138968225,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
37724,1,body,22,11,3.805093613671585,19.377786657017595,-335.1899341604696,-17.889666873145952,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
37828,1,body,22,11,0.8244206282007198,17.3383087482722,-111.35507259048644,-84.1754871166158,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
37859,1,body,22,11,2.1877919402669237,0.010526335449243,-457.8330230191324,-32.11833365457835,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
37880,1,body,22,11,5.071678821058049,38.414528326600255,14.428106161629929,-12.465856952678443,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
37892,1,body,22,11,3.647383842776216,-15.629508287402688,-331.10720197834,50.36951434617969,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
40475,1,body,22,11,6.777825840532272,40.26636452682583,-12.689922526757549,-5.446562702971897,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
40510,4,digestive,22,11,3.4549150614388444,-9.543137958963612,-238.07880138807735,7.243740723660981,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Digestive system
42774,1,body,22,11,2.971946567623939,4.762699757815584,-473.6516706115642,-22.34440095262551,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
42812,4,digestive,22,11,1.7276811525401232,0.4360000014415099,-386.0423691338772,58.137283768774346,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Digestive system
42972,1,body,22,11,1.1025325980191882,12.112188040291466,-436.4171303558245,36.23490037757711,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
44709,1,body,22,11,1.5865160016000193,-5.97948381942878,-448.6524205722076,21.94091809692273,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
44781,1,body,22,11,5.460504873071703,23.72272701341076,82.53049333049906,-43.08941731031925,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
44787,1,body,22,11,0.664647141730767,30.08187994770952,-341.2830779751726,-13.566351778904348,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
44806,1,body,22,11,3.9624765154529222,-16.13504619042502,-294.450996059208,27.58146607104348,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
44859,1,body,22,11,2.328980643502084,21.20995949395238,-207.37395626382173,-50.92680657638082,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
46891,4,digestive,22,11,4.961226189628689,2.8082639118889587,67.93073195996918,14.8633592161755,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Digestive system
47017,1,body,22,11,3.2743454151145888,35.5441586842218,-203.20633037535015,-17.230845368383715,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
49019,1,body,22,11,5.126826357299751,9.56525873840798,-458.6918958544472,26.218999253002632,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
51194,1,body,22,11,4.86643258168196,-2.2647868315564663,-274.74766365481247,-57.18740737393737,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
51198,1,body,22,11,9.928873113413168,30.896507687702293,-188.2133565513142,-48.7105305180007,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
51287,1,body,22,11,0.5966311493441308,-1.1681151195859192,-189.77757700882043,-88.53191379245298,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
51380,1,body,22,11,1.8619760688743936,27.06684883895465,-261.1410812245894,55.81242151655869,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
53138,1,body,22,11,2.848563756508749,-1.0792468329222695,-359.9680139940247,-40.50772246138523,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
53197,3,bodywall,22,11,0.8261150582646685,-10.660489785956338,-359.79426607754453,63.249381711916,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Body wall muscle
53213,1,body,22,11,4.188308288808862,32.67928881315287,-233.06744418077716,-2.99375949937944,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
53288,1,body,22,11,3.808463072161257,15.18059382449603,-176.8166816191136,49.16219486656213,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
53326,1,body,22,11,4.363723913224345,-29.64853561976449,-291.26776475915807,28.73996802068029,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
56260,1,body,22,11,1.536824698008267,37.70135993742578,-220.30470771093584,-0.1219159851041776,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
56286,1,body,22,11,2.5074027471312967,31.27785564474341,-196.0928025497609,50.548303977797154,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
56298,1,body,22,11,8.984907351604832,8.0935165742587,-434.88685945456245,-32.48224639528709,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
58528,1,body,22,11,1.2992755817859718,31.10942279518609,-329.3516818145277,-1.0160152629391472,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
58586,1,body,22,11,3.0427509444454364,9.818951490136664,-201.7262343129994,86.50209746240171,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
58674,4,digestive,22,11,3.046263365958606,-0.5737147288641864,-311.83157962068424,46.95919356181715,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Digestive system
61361,1,body,22,11,3.735525993563305,-8.390200997973377,-258.97486394596564,-61.297804671320456,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
61370,1,body,22,11,1.5837107240963686,-37.93904149673818,-217.26194870167384,3.062266277882684,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
63896,1,body,22,11,4.721903217392157,-30.64043349465596,-313.79666669225514,10.242476910966236,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
63896,1,body,11,11,1.1801221794859154,-30.52901245844988,-313.72681072996306,10.300136357087585,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
63912,1,body,22,11,2.905177797786603,8.830297673505399,-138.85496567608533,68.87263297250264,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
63947,1,body,22,11,1.8401911264151736,20.454955191579327,-396.918826745173,-32.77304579476309,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
64088,1,body,22,11,3.1945586561745154,-5.938513884891168,-434.23845979931457,21.32826105397652,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
66493,1,body,22,11,1.7174392564078704,27.37063253959565,-320.4022438644172,36.33900069437387,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
66535,1,body,22,11,0.5872246507208617,-33.98307078535249,-259.0987041515068,24.711411085507667,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
68920,1,body,22,11,1.4649367555086608,15.768079664717757,-169.97187057392438,83.75016250409621,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
68997,1,body,22,11,0.5010590885294127,34.195921347842926,-272.35123320603304,24.528789094909232,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
69015,1,body,22,11,2.589064726200871,12.675634904547294,-291.77871859450545,22.785348142913836,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
71484,1,body,22,11,1.3029724505259526,18.313367103332556,-429.53942043761145,-19.814366302754973,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
71498,1,body,22,11,1.8012234572721384,-19.629009218062752,-336.6585979875083,-43.85675777454893,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
71524,1,body,22,11,1.0358812841986376,-35.51115198824043,-263.9739022861588,13.94334832764286,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
71687,1,body,22,11,1.5607884397507532,-31.627111293209143,-198.302914988028,-45.49915353943345,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
73951,1,body,22,11,1.8845579517449405,-22.53856573953715,-252.40280822002495,-52.98598012091367,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
74000,1,body,22,11,4.533875617922709,30.95755918330019,-61.14856010511421,-41.97051640348579,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
74085,5,reproductive,22,11,7.18508855887652,-8.850757764058013,130.89833600020432,18.03469678385948,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Reproductive system
74141,1,body,22,11,3.5981161519731795,35.717150023935424,-86.4122443708765,44.91560763318164,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
74162,1,body,22,11,0.815342655887169,6.745019040875331,-260.3953564478793,81.67420188253934,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
74195,1,body,22,11,3.765751699484349,20.250954016616525,-130.43120157799603,76.1307228550008,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
74197,1,body,22,11,0.4633121578259715,-1.0683188949052176,-271.80456606952697,-79.80760370445655,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
74240,1,body,22,11,0.8159790735084321,-16.534669793399594,-226.89295512894708,79.05638604169417,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
76344,3,bodywall,22,11,2.5091238214387013,-12.041152241032622,-221.10796791560972,-29.16217295852063,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Body wall muscle
78839,1,body,22,11,11.83854371635664,36.27201374876124,-28.09077927240344,-11.683427751562624,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
81229,1,body,22,11,2.5749408337479838,-21.331402243653557,-333.5201789398316,-0.98977696675016,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
81231,1,body,22,11,1.2357588997447773,7.593984717337598,-280.76058489871065,-77.73270269654074,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
81358,1,body,22,11,1.1480395469678957,16.61306237721454,-397.5752818785801,-42.36090872772199,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
81413,2,nervous,22,11,4.644380187533107,0.181103145212605,-325.712701702759,51.61512514311028,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Nervous system
83816,1,body,22,11,2.174659293405696,-20.71088415839059,-41.41492988354035,82.90870018311247,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
83856,1,body,22,11,1.7602772058133742,-30.273484449884403,-220.351239120072,44.8844485376353,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
83934,1,body,22,11,1.51913399467694,29.875895358888148,-87.71769877868783,65.8882338418483,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
87903,1,body,22,11,2.5219957874773806,13.242837480604477,-382.290992127902,41.46279741756271,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
92293,1,body,22,11,1.029174451681256,-8.824751510481889,-470.75173424143327,6.717227042482808,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
92363,1,body,22,11,2.416299848370396,13.834514711332757,-299.4632224314277,-62.59208239324726,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
92373,1,body,22,11,4.284058887700319,-18.16523230950076,49.34248024877219,80.93578564346076,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
92436,1,body,22,11,0.7579705235663045,21.1591289669911,-398.6791202993501,30.397526480255827,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
95317,1,body,22,11,1.393690805077089,-22.018048019304995,-408.86604036828254,-3.639483749238293,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
99256,4,digestive,22,11,4.6044172856556544,-16.768969463997205,-208.89502502587143,-16.261417219306985,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Digestive system
99323,1,body,22,11,2.160953027304908,-0.196781842667958,-413.3730405348274,51.42144713302358,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
99386,1,body,22,11,1.0317613684393303,10.75018513939042,-341.44238176936847,-64.90924765500431,caseB_focused_0p5Gy_s_10s_full,Focused X-ray response,Focused beam,Focused beam: 0.5 Gy/s × 10 s,0.5,10.0,5.0,Residual body envelope
