object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after,compartment,geometry_role,role_note,validator_category
RIH,RIH,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIH.stl,4032,4032,0,-0.0914844870567321,-2.7542760372161865,0.3388210535049438,0.0493166223168373,-2.658308267593384,0.5326748490333557,0.1408011019229889,0.0959677696228027,0.1938537955284118,False,True,True,4032,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA11,VA11,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA11.stl,1472,1472,0,-0.0283863134682178,2.53628921508789,-0.275282084941864,-0.0027491562068462,3.5067384243011475,-0.2104666531085968,0.0256371572613716,0.9704492092132568,0.0648154318332672,False,True,True,1472,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
HSNR,HSNR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/HSNR.stl,5952,5952,0,-0.2282773405313491,-2.7548863887786865,-0.6700578331947327,0.0497903823852539,0.634463369846344,0.5334688425064087,0.2780677080154419,3.3893496990203857,1.203526735305786,False,True,True,5952,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DD6,DD6,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD6.stl,5056,5056,0,-0.2034696638584137,2.6231369972229004,-0.2642757296562195,0.0135633908212184,3.979473829269409,0.1980443596839904,0.2170330584049224,1.3563368320465088,0.4623200893402099,False,True,True,5056,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DD4,DD4,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD4.stl,6336,6336,0,-0.2747042775154114,-0.1951071619987487,-0.4830111861228943,0.0195474252104759,1.7464196681976318,0.5236235857009888,0.2942517101764679,1.9415268898010252,1.0066347122192385,False,True,True,6336,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DD3,DD3,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD3.stl,5056,5056,0,-0.2509398460388183,-1.3448022603988647,-0.6700363159179688,0.0204511061310768,0.0878270268440246,-0.0423759669065475,0.2713909447193146,1.4326293468475342,0.62766033411026,False,True,True,5056,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DD5,DD5,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD5.stl,4672,4672,0,-0.257210910320282,1.5750471353530884,-0.2549660801887512,0.0164092369377613,2.88698410987854,0.499447762966156,0.2736201584339142,1.3119369745254517,0.7544138431549072,False,True,True,4672,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DD2,DD2,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD2.stl,4032,4032,0,-0.2522958517074585,-2.004568338394165,-0.5554522275924683,0.0129802413284778,-1.1587172746658323,0.1995096951723098,0.2652761042118072,0.8458510637283325,0.7549619078636169,False,True,True,4032,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DB7,DB7,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DB7.stl,4160,4160,0,-0.2311974018812179,2.600736141204834,-0.2642760574817657,0.0100767035037279,3.819228410720825,0.2068433910608291,0.2412741035223007,1.2184922695159912,0.4711194634437561,False,True,True,4160,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DB6,DB6,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DB6.stl,4672,4672,0,-0.2561825811862945,1.7216507196426392,-0.2662208676338196,0.0126778427511453,3.568990468978882,0.4904568791389465,0.2688604295253753,1.847339749336243,0.7566777467727661,False,True,True,4672,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DA9,DA9,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA9.stl,4032,4032,0,-0.0699653849005699,2.559784412384033,-0.2451038956642151,0.0095935072749853,4.068128108978272,0.2192067354917526,0.0795588940382003,1.5083436965942385,0.4643106460571289,False,True,True,4032,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DA7,DA7,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA7.stl,5824,5824,0,-0.0282385069876909,-0.8092865943908691,-0.2611204981803894,0.1911714822053909,2.933600664138794,0.5268227458000183,0.2194099873304367,3.742887258529663,0.7879432439804077,False,True,True,5824,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DA6,DA6,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA6.stl,7360,7360,0,-0.1338308900594711,-1.5011180639266968,-0.5783014297485352,0.2606562972068786,2.1766324043273926,0.5234806537628174,0.394487202167511,3.677750587463379,1.1017820835113523,False,True,True,7360,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DA5,DA5,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA5.stl,5888,5888,0,-0.1338308900594711,-1.990640878677368,-0.6700579524040222,0.2485112696886062,0.907515823841095,0.4341357052326202,0.3823421597480774,2.8981566429138184,1.1041936874389648,True,True,True,5916,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS11,AS11,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS11.stl,3136,3136,0,-0.2168805450201034,2.3643717765808105,-0.2736563682556152,0.0164790675044059,3.223182439804077,0.2976174354553222,0.2333596050739288,0.8588106632232666,0.5712738037109375,False,True,True,3136,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS10,AS10,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS10.stl,2976,2976,0,-0.2187915742397308,1.803189754486084,-0.2517933547496795,0.0143773443996906,2.8473360538482666,0.4727619886398315,0.2331689149141311,1.0441462993621826,0.7245553731918335,True,True,True,2990,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS9,AS9,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS9.stl,3136,3136,0,-0.2588389217853546,1.1757607460021973,-0.1693581938743591,0.009878683835268,2.350160837173462,0.5190544128417969,0.2687176167964935,1.1744000911712646,0.688412606716156,False,True,True,3136,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS8,AS8,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS8.stl,3616,3616,0,-0.2592178285121918,0.0395851656794548,-0.0377114117145538,0.0156626589596271,1.884274125099182,0.5234231948852539,0.2748804986476898,1.8446890115737915,0.5611345767974854,True,True,True,3630,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS7,AS7,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS7.stl,3392,3392,0,-0.2606893181800842,-0.2059156894683838,-0.062248595058918,0.0116390231996774,1.2653993368148804,0.503572404384613,0.2723283469676971,1.4713150262832642,0.5658209919929504,False,True,True,3392,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS6,AS6,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS6.stl,3008,3008,0,-0.2768687903881073,-0.8623157143592834,-0.3846351206302643,0.020818542689085,0.3416727185249328,0.0655978024005889,0.2976873219013214,1.2039884328842163,0.4502329230308532,False,True,True,3008,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS5,AS5,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS5.stl,3264,3264,0,-0.2724079191684723,-1.3065462112426758,-0.5488603115081787,0.0219216383993625,0.0259143505245447,-0.0763650387525558,0.2943295538425445,1.3324605226516724,0.4724952578544616,False,True,True,3264,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS4,AS4,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS4.stl,3136,3136,0,-0.2508395314216614,-1.846704363822937,-0.6665431261062622,0.0152253173291683,-0.8360176086425781,0.2266777604818344,0.26606485247612,1.0106867551803589,0.8932209014892578,False,True,True,3136,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS3,AS3,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS3.stl,2752,2752,0,-0.2533358633518219,-2.096727132797241,-0.477334201335907,0.0178804174065589,-1.3653935194015503,0.3806823492050171,0.2712162733078003,0.7313336133956909,0.8580165505409241,False,True,True,2752,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AS2,AS2,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS2.stl,2880,2880,0,-0.2522958815097809,-2.4354770183563232,-0.165535420179367,0.01437733694911,-1.8726516962051392,0.5285189151763916,0.26667320728302,0.5628253221511841,0.694054365158081,False,True,True,2880,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD13,VD13,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD13.stl,3520,3520,0,-0.180011585354805,3.4510490894317627,-0.2303603440523147,0.0129161067306995,3.8187973499298096,0.1077556014060974,0.1929276883602142,0.3677482604980469,0.338115930557251,False,True,True,3520,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD12,VD12,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD12.stl,3648,3648,0,-0.2196310609579086,2.8779497146606445,-0.2646776437759399,0.0127348024398088,3.475563764572144,0.1289814859628677,0.2323658615350723,0.597614049911499,0.3936591148376465,False,True,True,3648,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD11,VD11,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD11.stl,3648,3648,0,-0.2402735203504562,2.403038740158081,-0.2602026462554931,0.0125914849340915,2.9310860633850098,0.2536545395851135,0.2528650164604187,0.5280473232269287,0.5138571858406067,False,True,True,3648,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD10,VD10,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD10.stl,3648,3648,0,-0.2642175555229187,1.96017587184906,-0.1793774366378784,0.0116195939481258,2.4433834552764893,0.4126154482364654,0.2758371531963348,0.4832075834274292,0.5919928550720215,False,True,True,3648,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD9,VD9,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD9.stl,3520,3520,0,-0.2556506395339966,1.3884447813034058,-0.0521106906235218,0.0103096421808004,1.9905333518981931,0.5140165090560913,0.2659602761268616,0.6020885705947876,0.5661271810531616,False,True,True,3520,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD8,VD8,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD8.stl,4544,4544,0,-0.259636640548706,0.3998233079910278,-0.1250449866056442,0.0142045654356479,1.374545693397522,0.5177111625671387,0.2738412022590637,0.974722385406494,0.6427561640739441,False,True,True,4544,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD7,VD7,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD7.stl,4160,4160,0,-0.2751474976539612,-0.125221386551857,-0.4967565834522247,0.0135633796453475,0.5990339517593384,0.2616676092147827,0.2887108922004699,0.7242553234100342,0.7584241628646851,False,True,True,4160,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD6,VD6,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD6.stl,3648,3648,0,-0.2683787047863006,-0.6605467796325684,-0.6714067459106445,0.0119998957961797,0.0082215666770935,-0.0403224229812622,0.2803786098957062,0.6687683463096619,0.6310843229293823,False,True,True,3648,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD5,VD5,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD5.stl,3648,3648,0,-0.2491080313920974,-1.3117190599441528,-0.6778759360313416,0.016333257779479,-0.6345908641815186,-0.1530753672122955,0.2654412984848022,0.6771281957626343,0.5248005390167236,False,True,True,3648,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD4,VD4,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD4.stl,3648,3648,0,-0.2537145316600799,-1.84320080280304,-0.5433551669120789,0.0136901456862688,-1.1781799793243408,0.0934097170829773,0.2674046754837036,0.6650208234786987,0.6367648839950562,False,True,True,3648,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VD3,VD3,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD3.stl,3264,3264,0,-0.2522958517074585,-2.2294375896453857,-0.2519919574260711,0.011539090424776,-1.62899649143219,0.3464638292789459,0.2638349533081054,0.6004410982131958,0.5984557867050171,False,True,True,3264,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DB5,DB5,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DB5.stl,6720,6720,0,-0.1338241696357727,0.073947824537754,-0.3575184941291809,0.2657127976417541,3.5424649715423584,0.5218932628631592,0.3995369672775268,3.4685170650482178,0.8794117569923401,False,True,True,6720,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DB4,DB4,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DB4.stl,7744,7744,0,-0.1338309198617935,-1.037030816078186,-0.6692643761634827,0.2376295626163482,3.539222002029419,0.5190438032150269,0.371460497379303,4.576252937316895,1.1883082389831543,False,True,True,7744,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DA8,DA8,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA8.stl,4032,4032,0,-0.0176893770694732,2.5597851276397705,-0.2451038211584091,0.0367912128567695,4.068129062652588,0.2202307879924774,0.0544805899262428,1.5083439350128174,0.4653345942497253,False,True,True,4032,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DA4,DA4,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA4.stl,4800,4800,0,-0.0270117782056331,-2.5027246475219727,-0.6700615286827087,0.2580790817737579,-0.2522709667682647,0.542654812335968,0.2850908637046814,2.2504537105560303,1.2127163410186768,False,True,True,4800,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DA3,DA3,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA3.stl,3904,3904,0,-0.0291863810271024,-2.7057487964630127,-0.6079335808753967,0.2371741831302642,-1.0506218671798706,0.5977227091789246,0.2663605511188507,1.655126929283142,1.2056562900543213,False,True,True,3904,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DA2,DA2,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA2.stl,3776,3776,0,-0.2522958517074585,-2.7201621532440186,-0.2542134523391723,0.0152155980467796,-1.7438220977783203,0.6069233417510986,0.2675114572048187,0.9763400554656982,0.861136794090271,False,True,True,3776,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VC5,VC5,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VC5.stl,3776,3776,0,-0.0360837243497371,0.5386882424354553,-0.1385438591241836,0.0132109308615326,0.6893654465675354,-0.0973274260759353,0.0492946542799472,0.15067720413208,0.0412164330482482,False,True,True,3776,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
URAVR,URAVR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URAVR.stl,2624,2624,0,-0.0902448669075965,-3.4239614009857178,0.3778609931468963,-0.0273904129862785,-2.730010986328125,0.5579617619514465,0.062854453921318,0.6939504146575928,0.1801007688045501,False,True,True,2624,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
M5,M5,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/M5.stl,6208,6208,0,-0.0711921378970146,-2.5563385486602783,0.3250873386859894,0.0273646935820579,-2.406014204025269,0.4313612282276153,0.0985568314790725,0.1503243446350097,0.1062738895416259,False,True,True,6208,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
M3R,M3R,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/M3R.stl,3776,3776,0,-0.093552678823471,-2.9734914302825928,0.4632345139980316,-0.0280080214142799,-2.822206735610962,0.5773515701293945,0.0655446574091911,0.1512846946716308,0.1141170561313629,False,True,True,3776,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
M2R,M2R,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/M2R.stl,2112,2112,0,-0.1049080565571785,-2.980924129486084,0.3639158904552459,-0.0327506698668003,-2.508995056152344,0.600360095500946,0.0721573829650878,0.4719290733337402,0.2364442050457,False,True,True,2112,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
M1,M1,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/M1.stl,3136,3136,0,-0.0460476651787757,-3.403382539749145,0.4263297319412231,0.000816412968561,-2.503902673721313,0.5995751619338989,0.0468640774488449,0.899479866027832,0.1732454299926757,False,True,True,3136,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
DVB,DVB,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DVB.stl,2880,2880,0,-0.024765333160758,0.9454147815704346,-0.2642761468887329,0.0331411510705947,3.955200433731079,0.0544841475784778,0.0579064860939979,3.0097856521606445,0.3187603056430816,False,True,True,2880,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA12,VA12,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA12.stl,1088,1088,0,-0.0139446416869759,2.604257583618164,-0.2627571821212768,0.0114739788696169,3.650315284729004,-0.163643330335617,0.0254186205565929,1.0460577011108398,0.0991138517856597,False,True,True,1088,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
PDA,PDA,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PDA.stl,3520,3520,0,-0.0711415633559227,2.5597848892211914,-0.0636357814073562,0.0120095182210206,4.05972957611084,0.2218865305185318,0.0831510797142982,1.4999446868896484,0.285522311925888,False,True,True,3520,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
PDB,PDB,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PDB.stl,4416,4416,0,-0.0711415633559227,2.5597848892211914,-0.0949871689081192,0.0104342736303806,4.42479133605957,0.4252308011054992,0.0815758407115936,1.865006446838379,0.5202179551124573,False,True,True,4416,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VB11,VB11,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB11.stl,2112,2112,0,-0.0309638120234012,2.2730371952056885,-0.2642759978771209,-0.0059008188545703,3.821691513061523,-0.1051172465085983,0.0250629931688308,1.548654317855835,0.1591587513685226,False,True,True,2112,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA10,VA10,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA10.stl,1984,1984,0,-0.0307801272720098,1.0443122386932373,-0.2670176029205322,-0.0060845063999295,3.116753101348877,0.0423105359077453,0.0246956199407577,2.07244086265564,0.3093281388282776,False,True,True,1984,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VB10,VB10,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB10.stl,2496,2496,0,-0.0306160077452659,1.75860333442688,-0.2642759382724762,-0.0062487293034791,3.817626953125,0.0078320056200027,0.0243672784417867,2.05902361869812,0.2721079587936401,False,True,True,2496,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA9,VA9,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA9.stl,3136,3136,0,-0.1338308900594711,0.2588105201721191,-0.3837124109268188,-0.0052903369069099,2.5211222171783447,0.0447311252355575,0.1285405457019806,2.2623116970062256,0.4284435510635376,False,True,True,3136,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VC6,VC6,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VC6.stl,1728,1728,0,-0.029530219733715,0.8159555196762085,-0.0856418162584304,-0.0073343105614185,2.067031145095825,0.0447305962443351,0.0221959091722965,1.2510756254196167,0.130372405052185,False,True,True,1728,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VB9,VB9,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB9.stl,2368,2368,0,-0.030992804095149,1.2004514932632446,-0.2642759680747986,-0.0058718295767903,3.835085391998291,0.0447160564363002,0.0251209735870361,2.634634017944336,0.3089920282363891,False,True,True,2368,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA8,VA8,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA8.stl,3392,3392,0,-0.1338308900594711,-0.4599400758743286,-0.6600534915924072,-0.0053041959181427,2.0571999549865723,0.0474249944090843,0.1285266876220703,2.5171399116516118,0.7074784636497498,False,True,True,3392,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VB8,VB8,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB8.stl,3264,3264,0,-0.1318050026893615,0.566757321357727,-0.2642759680747986,-0.0060634044930338,3.822375535964966,0.0418048724532127,0.1257416009902954,3.255618095397949,0.3060808479785919,False,True,True,3264,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA7,VA7,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA7.stl,3520,3520,0,-0.1338308900594711,-1.101018309593201,-0.6700577735900879,-0.0063171749934554,1.4842309951782229,0.0459471046924591,0.1275137215852737,2.585249423980713,0.7160048484802246,False,True,True,3520,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VB7,VB7,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB7.stl,3264,3264,0,-0.133721187710762,-0.1416277885437011,-0.5732278823852539,-0.013084664940834,3.3149337768554688,0.0447310954332351,0.1206365227699279,3.45656156539917,0.6179589629173279,False,True,True,3264,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA6,VA6,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA6.stl,3392,3392,0,-0.1338309049606323,-1.731132984161377,-0.6700577735900879,-0.004666781052947,0.9526069164276124,0.0063439905643463,0.1291641294956207,2.6837399005889893,0.6764017343521118,False,True,True,3392,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VC3,VC3,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VC3.stl,7768,7768,0,-0.1338309049606323,-2.385134220123291,-0.6700578927993774,0.0300363358110189,1.2274916172027588,0.1133145689964294,0.1638672351837158,3.61262583732605,0.7833724617958069,False,False,True,7768,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VB6,VB6,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB6.stl,3648,3648,0,-0.1338308900594711,-0.9415600895881652,-0.6700725555419922,-0.006422096863389,2.527062177658081,0.0447310805320739,0.1274087876081466,3.4686222076416016,0.7148036360740662,False,True,True,3648,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA5,VA5,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA5.stl,2240,2240,0,-0.0306986197829246,-2.147531509399414,-0.6730448603630066,-0.0061660492792725,0.20109823346138,-0.0539906993508338,0.0245325714349746,2.348629713058472,0.6190541386604309,False,True,True,2240,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VC2,VC2,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VC2.stl,3520,3520,0,-0.1338309198617935,-2.445892810821533,-0.6700855493545532,0.0024601528421044,0.6918166875839233,0.1544251143932342,0.1362910717725753,3.137709617614746,0.8245106935501099,False,True,True,3520,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VB5,VB5,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB5.stl,3776,3776,0,-0.1338308900594711,-1.6723285913467407,-0.670056939125061,-0.0065662693232297,1.935415744781494,0.0447311997413635,0.1272646188735962,3.607744216918945,0.7147881388664246,False,True,True,3776,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA4,VA4,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA4.stl,2368,2368,0,-0.0315080024302005,-2.7303214073181152,-0.6735413074493408,-0.0053566256538033,-0.5625436902046204,0.2864308357238769,0.0261513777077198,2.16777777671814,0.9599721431732178,False,True,True,2368,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VC1,VC1,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VC1.stl,3776,3776,0,-0.1338308900594711,-2.726789712905884,-0.6700578927993774,0.0043796589598059,0.6918166279792786,0.2726888656616211,0.1382105499505996,3.4186062812805176,0.9427467584609984,False,True,True,3776,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VB4,VB4,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB4.stl,3776,3776,0,-0.1406844407320022,-2.061776161193848,-0.6553975343704224,-0.0135988816618919,1.2196048498153689,0.0655289888381958,0.1270855665206909,3.281381130218506,0.7209265232086182,False,True,True,3776,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
VA3,VA3,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA3.stl,2240,2240,0,-0.0272565931081771,-3.158475637435913,-0.5879934430122375,-0.0022259233519434,-1.20444917678833,0.4300803542137146,0.0250306688249111,1.954026460647583,1.018073797225952,False,True,True,2240,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
